"Lexeme","LexemeID","Lexical traits","Note"
"изпека","11291","",""
"летен","11290","",""
"квас","11289","",""
"подмеся","11288","",""
"нощви","11287","",""
"сито","11286","",""
"донеса","11285","",""
"меся","11283","",""
"неописуем","11282","markedly standard lexeme",""
"прекарам","11281","",""
"нагоре","11280","",""
"крина","11279","",""
"вътре","11278","",""
"всеки","11277","",""
"дъска","11276","",""
"чувал","11275","Turkish loan",""
"пълня","11274","",""
"хамбар","11273","Turkish loan",""
"напълня","11272","",""
"сух","11271","",""
"воденица","11270","",""
"робски","11269","",""
"зърно","11267","",""
"дърпам","11266","",""
"веялка","11265","",""
"среда","11264","",""
"куп","11263","",""
"ку","11262","",""
"гребло","11261","",""
"обърна","11260","",""
"посъситня","11259","",""
"обръщам","11258","",""
"въртя","11257","",""
"кон","11256","",""
"впрягам","11255","",""
"свалям","11254","",""
"запрягам","11253","",""
"валяк","11252","",""
"специален","11251","",""
"такъв","11250","",""
"търкалям","11249","",""
"слама","11248","",""
"наръся","11247","",""
"наливам","11246","",""
"каца","11245","",""
"чистя","11244","",""
"трева","11243","",""
"кълцам","11242","",""
"докарам","11241","",""
"приготвя","11240","",""
"търся","11239","",""
"тесен","11238","",""
"намеря","11237","",""
"Кръстец","11235","",""
"диканя","11234","Greek loan",""
"вършея","11233","",""
"харман","11232","Turkish loan",""
"пренасям","11231","",""
"наклавам","11230","dialectal usage",""
"сноп","11229","",""
"връзвам","11228","",""
"вървя","11227","",""
"яйце","11226","",""
"сирене","11225","",""
"хляб","11224","German loan",""
"горещина","11223","",""
"горещ","11222","",""
"днес","11221","",""
"някакъв","11220","",""
"паламарка","11219","Greek loan",""
"сърп","11218","",""
"жътва","11217","",""
"при","11216","",""
"заоравам","11215","",""
"проблем","11214","",""
"пролбем","11213","markedly standard lexeme",""
"узрея","11212","",""
"поливам","11211","",""
"напоследък","11210","",""
"раста","11209","",""
"подам","11208","",""
"пролет","11207","",""
"бостан","11205","Turkish loan","this usually means melon field"
"идвам","11204","",""
"хващам","11203","",""
"рано","11202","",""
"взимам","11193","",""
"вляза","11192","",""
"насрещу","11191","",""
"плат","11190","",""
"прежда","11189","",""
"плащам","11188","",""
"пари","11187","",""
"изсуша","11186","",""
"бера","11185","",""
"кооперация","11184","",""
"ползвам","11183","",""
"декар","11182","",""
"дванайсет","11181","",""
"тесла","11180","",""
"искам","11179","",""
"продавам","11178","",""
"оставам","11177","",""
"неделен","11176","",""
"праша","11175","",""
"сявам","11174","",""
"царица","11173","",""
"опраша","11172","",""
"загърля","11171","dialectal lexeme",""
"непрекъснат","11116","",""
"подминавам","11115","",""
"вкъщи","11114","",""
"обадя","11113","",""
"вила","11082","",""
"пръст","11045","",""
"сгрешавам","11043","",""
"без","10999","",""
"двор","10998","",""
"пост","10986","",""
"блажа","10985","",""
"петък","10984","",""
"ям","10983","",""
"Великденски","10982","compound",""
"тримиря","10981","Greek loan",""
"твой","10980","",""
"бе","10951","",""
"гладен","10948","",""
"люде","10947","",""
"чорбаджия","10946","Turkish loan",""
"река","10945","",""
"гърля","10886","",""
"Алла","10885","",""
"колак","10884","",""
"годя","10883","",""
"шабан","10882","Turkish loan, dialectal lexeme",""
"реджеп","10881","Turkish loan, dialectal lexeme",""
"между","10880","",""
"давам","10879","",""
"отивам","10878","",""
"ставам","10877","",""
"връщам","10876","",""
"нареждам","10875","",""
"памук","10874","Turkish loan",""
"фасул","10873","Greek loan",""
"лук","10872","",""
"засявам","10871","",""
"изработя","10867","",""
"сутрин","10866","",""
"уф","10865","",""
"наора","10864","",""
"докато","10863","",""
"купешки","10862","",""
"дреха","10861","",""
"домашен","10860","",""
"нося","10859","",""
"ноя","10858","dialectal lexeme",""
"напреда","10857","",""
"изтъка","10856","",""
"ора","10855","",""
"добитък","10854","",""
"зима","10853","",""
"женски","10851","",""
"мъжки","10850","",""
"засея","10849","",""
"работа","10848","",""
"чий","10847","",""
"рабка","10846","dialectal lexeme",""
"септември","10845","",""
"напролет","10844","",""
"юни","10843","",""
"юли","10842","",""
"почвам","10841","",""
"прибирам","10840","",""
"лято","10839","",""
"есен","10838","",""
"царевица","10837","",""
"жито","10836","",""
"сея","10835","",""
"обяд","10834","",""
"готов","10833","",""
"ядене","10832","",""
"надничар","10830","",""
"винаги","10829","",""
"сам","10828","",""
"свекърва","10827","",""
"момиче","10825","",""
"чужд","10823","German loan",""
"бая","10821","",""
"преименувам","10820","",""
"Теке-кьой","10819","",""
"сигурно","10818","",""
"нотариален","10817","markedly standard lexeme",""
"хайде","10816","Turkish loan",""
"преди","10815","",""
"инвентар","10814","","explanation of what inventar is"
"каруца","10813","",""
"внеса","10812","",""
"ТКЗС","10811","",""
"ръка","10810","",""
"работен","10809","",""
"например","10808","",""
"откъм","10807","",""
"Родопи","10806","",""
"балкан","10805","",""
"откъде","10804","",""
"помак","10803","",""
"град","10802","",""
"избягам","10801","",""
"местност","10800","",""
"запомня","10799","",""
"Тете-кьой","10798","",""
"Малево","10797","",""
"все","10796","",""
"почина","10795","",""
"осемнайсет","10794","",""
"интересувам","10792","",""
"войник","10791","",""
"умра","10788","",""
"татко","10787","",""
"разказвам","10786","",""
"участвам","10785","",""
"балкански","10784","",""
"ужас","10783","",""
"завиждам","10782","",""
"завистлив","10781","",""
"благополучен","10780","compound",""
"изпратя","10779","",""
"трябвам","10778","",""
"секунда","10777","",""
"у","10776","",""
"спя","10775","",""
"сбогувам","10774","",""
"страшен","10771","",""
"пловдивски","10770","",""
"другаде","10769","",""
"разправям","10768","",""
"както","10767","",""
"вражда","10766","",""
"почна","10765","",""
"език","10764","",""
"заедно","10763","",""
"всички","10762","",""
"седемнайсети","10761","",""
